rank,tag,name,expLevel,trophies,attackWins,defenseWins,clan.tag,clan.name,clan.badgeUrls.small,clan.badgeUrls.large,clan.badgeUrls.medium
1577,#2VGU82YQ,Dark Knight,131,5070,126,3,#82RR0RJP,Swaim Raiders,https://api-assets.clashofclans.com/badges/70/tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE.png,https://api-assets.clashofclans.com/badges/512/tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE.png,https://api-assets.clashofclans.com/badges/200/tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE.png
1578,#9JCUC9RL,Achmed.duvkopf,183,5070,178,6,#PGUL8GVJ,BREAKLESS™,https://api-assets.clashofclans.com/badges/70/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png,https://api-assets.clashofclans.com/badges/512/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png,https://api-assets.clashofclans.com/badges/200/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png
1579,#99RPYCCR,(![z2z]!),152,5070,124,3,#LQ2C2R2C,Tink Elite,https://api-assets.clashofclans.com/badges/70/wMWWrPBg_RKaEv7mFNK6iTGZSS2GEalefSqlNjB0L0I.png,https://api-assets.clashofclans.com/badges/512/wMWWrPBg_RKaEv7mFNK6iTGZSS2GEalefSqlNjB0L0I.png,https://api-assets.clashofclans.com/badges/200/wMWWrPBg_RKaEv7mFNK6iTGZSS2GEalefSqlNjB0L0I.png
1580,#QGQVJQ90,Dielis,164,5070,176,4,#PQJUY09L,VIVA KOREA,https://api-assets.clashofclans.com/badges/70/CBa0ys8ar9lkGQw0Qa9iHf2T1PlOZ8u0gF07j1BfbfE.png,https://api-assets.clashofclans.com/badges/512/CBa0ys8ar9lkGQw0Qa9iHf2T1PlOZ8u0gF07j1BfbfE.png,https://api-assets.clashofclans.com/badges/200/CBa0ys8ar9lkGQw0Qa9iHf2T1PlOZ8u0gF07j1BfbfE.png
1581,#LYPLQ2PJ,Madoka,145,5070,209,8,#9J99PYRL,CLUB ONLY,https://api-assets.clashofclans.com/badges/70/Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs.png,https://api-assets.clashofclans.com/badges/512/Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs.png,https://api-assets.clashofclans.com/badges/200/Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs.png
1582,#G0J2VCGR,KALEB,160,5070,174,5,#PCG9G0L2,Come & Take It,https://api-assets.clashofclans.com/badges/70/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png,https://api-assets.clashofclans.com/badges/512/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png,https://api-assets.clashofclans.com/badges/200/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png
1583,#292RQRJ9,sama,138,5070,87,8,#20V2YPRY,種っ子,https://api-assets.clashofclans.com/badges/70/r8wtD0yikAzAxrHiDHBogc1fhMElG2sou3PytWfOy4M.png,https://api-assets.clashofclans.com/badges/512/r8wtD0yikAzAxrHiDHBogc1fhMElG2sou3PytWfOy4M.png,https://api-assets.clashofclans.com/badges/200/r8wtD0yikAzAxrHiDHBogc1fhMElG2sou3PytWfOy4M.png
1584,#L0JJLUPL,Skywalker62,157,5070,215,20,#VPLRC2L,LuXusHoTeL,https://api-assets.clashofclans.com/badges/70/cGaD3FvudBFEVqyCJKtRteNP7RrUry0MlV9cDEMaS2s.png,https://api-assets.clashofclans.com/badges/512/cGaD3FvudBFEVqyCJKtRteNP7RrUry0MlV9cDEMaS2s.png,https://api-assets.clashofclans.com/badges/200/cGaD3FvudBFEVqyCJKtRteNP7RrUry0MlV9cDEMaS2s.png
1585,#P90PGQ0Y,さかちゃん,141,5070,157,30,#UJPU2UC,がらくたブラザーズ,https://api-assets.clashofclans.com/badges/70/Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs.png,https://api-assets.clashofclans.com/badges/512/Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs.png,https://api-assets.clashofclans.com/badges/200/Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs.png
1586,#QUQVVYQY,Tobias,193,5069,134,6,#2P0VV0GC,༺ᏕᏢᏐᎡᏐᎢ ᎻᎪᎳᏦ༻,https://api-assets.clashofclans.com/badges/70/-Dj1ntwQJxhvn-x1rbq0HTKSBvvO_1v6eC4es81BtJE.png,https://api-assets.clashofclans.com/badges/512/-Dj1ntwQJxhvn-x1rbq0HTKSBvvO_1v6eC4es81BtJE.png,https://api-assets.clashofclans.com/badges/200/-Dj1ntwQJxhvn-x1rbq0HTKSBvvO_1v6eC4es81BtJE.png
1587,#20PUR0V,BЯuИØxX,163,5069,165,9,#8RPY0V9Y,ELITE TEAM TOP,https://api-assets.clashofclans.com/badges/70/GuP1llaaqf64kZ5fF7YXX0VZE6QIkKwBewVK9k1eMDw.png,https://api-assets.clashofclans.com/badges/512/GuP1llaaqf64kZ5fF7YXX0VZE6QIkKwBewVK9k1eMDw.png,https://api-assets.clashofclans.com/badges/200/GuP1llaaqf64kZ5fF7YXX0VZE6QIkKwBewVK9k1eMDw.png
1588,#CJP200GL,ламбик,165,5069,166,8,#282099UP,PANATHINAIKOS,https://api-assets.clashofclans.com/badges/70/UsE1MzOdUQOaKTHZlVRQkxQ-pI7gRfN4kLJmuh7gl1U.png,https://api-assets.clashofclans.com/badges/512/UsE1MzOdUQOaKTHZlVRQkxQ-pI7gRfN4kLJmuh7gl1U.png,https://api-assets.clashofclans.com/badges/200/UsE1MzOdUQOaKTHZlVRQkxQ-pI7gRfN4kLJmuh7gl1U.png
1589,#2CCVP0R8,lorvi,150,5069,125,5,#2RLQL2GU,Lost Rebels,https://api-assets.clashofclans.com/badges/70/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/512/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/200/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png
1590,#9VJPGRC9,Seddik,208,5069,88,3,#UPR8YUC,EGYPT ARMY,https://api-assets.clashofclans.com/badges/70/N3RDI6oRKwVJ2AWiqT_LtnDOlqscDS-D3dy7x4DQDzA.png,https://api-assets.clashofclans.com/badges/512/N3RDI6oRKwVJ2AWiqT_LtnDOlqscDS-D3dy7x4DQDzA.png,https://api-assets.clashofclans.com/badges/200/N3RDI6oRKwVJ2AWiqT_LtnDOlqscDS-D3dy7x4DQDzA.png
1591,#P0980900,lemas,155,5069,165,5,#P2G0LYV2,SeaFarers,https://api-assets.clashofclans.com/badges/70/A2LvQLlKDXzFLOP2JqlbBWuGSrtIlfn2ja8WwJx4ZSw.png,https://api-assets.clashofclans.com/badges/512/A2LvQLlKDXzFLOP2JqlbBWuGSrtIlfn2ja8WwJx4ZSw.png,https://api-assets.clashofclans.com/badges/200/A2LvQLlKDXzFLOP2JqlbBWuGSrtIlfn2ja8WwJx4ZSw.png
1592,#L0G0URJ2,阿拉米斯,182,5069,139,7,#Q9YCPV09,王者,https://api-assets.clashofclans.com/badges/70/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/512/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/200/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png
1593,#Y99QGV08,牙狼,173,5069,198,13,#2Q0QVV80,超絶援軍.com,https://api-assets.clashofclans.com/badges/70/d0WKymXoVURiYbjYrvgxwvLyz4XJjGortU68Uwh1woU.png,https://api-assets.clashofclans.com/badges/512/d0WKymXoVURiYbjYrvgxwvLyz4XJjGortU68Uwh1woU.png,https://api-assets.clashofclans.com/badges/200/d0WKymXoVURiYbjYrvgxwvLyz4XJjGortU68Uwh1woU.png
1594,#P99YV8RQ,テッサ,137,5069,119,11,#8CCVJQGY,Z E R O,https://api-assets.clashofclans.com/badges/70/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png,https://api-assets.clashofclans.com/badges/512/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png,https://api-assets.clashofclans.com/badges/200/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png
1595,#8C0R8PYY,ともりん,155,5069,85,6,#2QL0C88J,熊本ぬん,https://api-assets.clashofclans.com/badges/70/_w5e72ZHU9XRrM-RIhh4zEP_JGBUfdUyZ5pKqers8uw.png,https://api-assets.clashofclans.com/badges/512/_w5e72ZHU9XRrM-RIhh4zEP_JGBUfdUyZ5pKqers8uw.png,https://api-assets.clashofclans.com/badges/200/_w5e72ZHU9XRrM-RIhh4zEP_JGBUfdUyZ5pKqers8uw.png
1596,#90VGVJCG,Setra,176,5069,179,5,#22RPYJ28,I SOPRAVVISSUTI,https://api-assets.clashofclans.com/badges/70/Z5f15B3vFJThAoECsiugsv2uaaflwp4K-tySPgkaXu0.png,https://api-assets.clashofclans.com/badges/512/Z5f15B3vFJThAoECsiugsv2uaaflwp4K-tySPgkaXu0.png,https://api-assets.clashofclans.com/badges/200/Z5f15B3vFJThAoECsiugsv2uaaflwp4K-tySPgkaXu0.png
1597,#JQCLRLP8,thor san,148,5068,70,11,#9Q8YCJ9U,Love n War,https://api-assets.clashofclans.com/badges/70/-ya1dbmVv1e0w53wp1yqTPQGtkP1Tp4IVUryXUDThA0.png,https://api-assets.clashofclans.com/badges/512/-ya1dbmVv1e0w53wp1yqTPQGtkP1Tp4IVUryXUDThA0.png,https://api-assets.clashofclans.com/badges/200/-ya1dbmVv1e0w53wp1yqTPQGtkP1Tp4IVUryXUDThA0.png
1598,#8VUL8RJY,ENDER ÖZDEMİR..,162,5068,70,10,#VRPYLG,MADE in TURKEY,https://api-assets.clashofclans.com/badges/70/KzIU29xI4JPcMNvnYutkMivV9XgQTZEwFnUY9jRRKtw.png,https://api-assets.clashofclans.com/badges/512/KzIU29xI4JPcMNvnYutkMivV9XgQTZEwFnUY9jRRKtw.png,https://api-assets.clashofclans.com/badges/200/KzIU29xI4JPcMNvnYutkMivV9XgQTZEwFnUY9jRRKtw.png
1599,#Y9C2RL29,Des,197,5068,314,9,#8Q2CGCUG,TheOtherSide,https://api-assets.clashofclans.com/badges/70/FDwK67NjcQZcOR9OBlqOkx0YjvF2X1pHhVAcdjZMj8Y.png,https://api-assets.clashofclans.com/badges/512/FDwK67NjcQZcOR9OBlqOkx0YjvF2X1pHhVAcdjZMj8Y.png,https://api-assets.clashofclans.com/badges/200/FDwK67NjcQZcOR9OBlqOkx0YjvF2X1pHhVAcdjZMj8Y.png
1600,#R2YJP990,RATSO,150,5068,130,13,#8L2GUGRQ,the kings clash,https://api-assets.clashofclans.com/badges/70/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png,https://api-assets.clashofclans.com/badges/512/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png,https://api-assets.clashofclans.com/badges/200/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png
1601,#PCLR29QC,Qatar,163,5068,87,2,#2UL20P8L,درع الجزيرة,https://api-assets.clashofclans.com/badges/70/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/512/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/200/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png
1602,#L0RP2VY8,Randy™,147,5068,137,4,#YP9U0J,U.S.A ,https://api-assets.clashofclans.com/badges/70/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/512/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/200/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png
1603,#20R8YPUVG,economic man,144,5068,91,5,0,0,0,0,0
1604,#LLVLRV,egoshooter,156,5068,117,5,#28UYU9Q2,GNADENLOS,https://api-assets.clashofclans.com/badges/70/N0-0A9MU2iS84X0n4hDnN8as1kXz9wJCFcP30dnulT8.png,https://api-assets.clashofclans.com/badges/512/N0-0A9MU2iS84X0n4hDnN8as1kXz9wJCFcP30dnulT8.png,https://api-assets.clashofclans.com/badges/200/N0-0A9MU2iS84X0n4hDnN8as1kXz9wJCFcP30dnulT8.png
1605,#2G9880R9,No Fear 1905,142,5068,167,14,0,0,0,0,0
1606,#RY8RQ8Q0,fürst,155,5068,116,10,#2GR920V9,WAR IMPERIUM,https://api-assets.clashofclans.com/badges/70/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/512/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/200/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png
1607,#890L9209,Eunice Bee,170,5068,274,17,#8VUVY8YU,战狼。百战百胜,https://api-assets.clashofclans.com/badges/70/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png,https://api-assets.clashofclans.com/badges/512/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png,https://api-assets.clashofclans.com/badges/200/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png
1608,#J8VQ9PCP,TNT,145,5068,148,13,#2R0V0VUL,UAE GangsteR,https://api-assets.clashofclans.com/badges/70/Oinh_vQluTd-m8wC7aisGzUZSaEj_Imnf9_jovEoEk4.png,https://api-assets.clashofclans.com/badges/512/Oinh_vQluTd-m8wC7aisGzUZSaEj_Imnf9_jovEoEk4.png,https://api-assets.clashofclans.com/badges/200/Oinh_vQluTd-m8wC7aisGzUZSaEj_Imnf9_jovEoEk4.png
1609,#JJCR2VCU,shige-e，,141,5068,223,9,#YRCLVY2V,白髪鬼,https://api-assets.clashofclans.com/badges/70/aIgTBaGxdHglhWv5cK0Hl7L6f5rWLNhwXW1vVR49OIg.png,https://api-assets.clashofclans.com/badges/512/aIgTBaGxdHglhWv5cK0Hl7L6f5rWLNhwXW1vVR49OIg.png,https://api-assets.clashofclans.com/badges/200/aIgTBaGxdHglhWv5cK0Hl7L6f5rWLNhwXW1vVR49OIg.png
1610,#QL2U90PY,Malik,142,5068,53,7,#8JVP9LQC,Netflix & Chill,https://api-assets.clashofclans.com/badges/70/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/512/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/200/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png
1611,#9U92ULJV,L'helvète,158,5068,109,7,#82PRJC2L,chalet Suisse,https://api-assets.clashofclans.com/badges/70/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/512/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/200/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png
1612,#YV28YLPG,胸毛一門☆零人☆アナコンダ,140,5067,309,4,#PLPR0RU2,誉〜cantera〜,https://api-assets.clashofclans.com/badges/70/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/512/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/200/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png
1613,#8CJQUC2Q,Afsaneh,178,5067,226,5,#2QUVP9LJ,PERSIAN CHARMER,https://api-assets.clashofclans.com/badges/70/VNKjK5xu_cPgeUdQqpuOzBgJQSF2ha0TdWlbgv3i5Bk.png,https://api-assets.clashofclans.com/badges/512/VNKjK5xu_cPgeUdQqpuOzBgJQSF2ha0TdWlbgv3i5Bk.png,https://api-assets.clashofclans.com/badges/200/VNKjK5xu_cPgeUdQqpuOzBgJQSF2ha0TdWlbgv3i5Bk.png
1614,#GR9VJ2RC,Ben,139,5067,119,20,#QVJPGPR,TT flingueurs,https://api-assets.clashofclans.com/badges/70/1Cgd3Zm-x3ZFpkEQk-F0GEgiie5ZDw_8QdC5MFsOYc4.png,https://api-assets.clashofclans.com/badges/512/1Cgd3Zm-x3ZFpkEQk-F0GEgiie5ZDw_8QdC5MFsOYc4.png,https://api-assets.clashofclans.com/badges/200/1Cgd3Zm-x3ZFpkEQk-F0GEgiie5ZDw_8QdC5MFsOYc4.png
1615,#LR9C8QCV,Eloy,201,5067,170,12,#8RYU9YU8,dominican cxa,https://api-assets.clashofclans.com/badges/70/TU0t119W5y2lbBAVtL4Ybx4aRPZMAzc5gvFgg02dXHI.png,https://api-assets.clashofclans.com/badges/512/TU0t119W5y2lbBAVtL4Ybx4aRPZMAzc5gvFgg02dXHI.png,https://api-assets.clashofclans.com/badges/200/TU0t119W5y2lbBAVtL4Ybx4aRPZMAzc5gvFgg02dXHI.png
1616,#L9Y0GU0P,Kyle,155,5067,148,3,#2VR2YY0G,Kings Rock,https://api-assets.clashofclans.com/badges/70/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png,https://api-assets.clashofclans.com/badges/512/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png,https://api-assets.clashofclans.com/badges/200/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png
1617,#UVJYG9VG,Taief,144,5067,189,6,#JYPRJVU,NORTH 44,https://api-assets.clashofclans.com/badges/70/zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI.png,https://api-assets.clashofclans.com/badges/512/zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI.png,https://api-assets.clashofclans.com/badges/200/zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI.png
1618,#8UUUGCCP,のぉ♪,148,5067,148,3,#2J9902U0,みことｰ尊ｰ,https://api-assets.clashofclans.com/badges/70/Ovla22qqpfMgbaZzYF2FFn-cL98373ybVqu9U7xsfZM.png,https://api-assets.clashofclans.com/badges/512/Ovla22qqpfMgbaZzYF2FFn-cL98373ybVqu9U7xsfZM.png,https://api-assets.clashofclans.com/badges/200/Ovla22qqpfMgbaZzYF2FFn-cL98373ybVqu9U7xsfZM.png
1619,#2PLL0JLL,Angry Bird,171,5067,206,8,#YJLY82QG,大唐天子,https://api-assets.clashofclans.com/badges/70/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png,https://api-assets.clashofclans.com/badges/512/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png,https://api-assets.clashofclans.com/badges/200/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png
1620,#QV80CJ8P,⚡️⚡️BEHROOZ⚡️⚡️,151,5067,180,7,#JRRGVJR,PERSIAN GULF,https://api-assets.clashofclans.com/badges/70/MKDWb2BV1gSGTb5mCcOLEsAbn3pj9kcP1zkQnBzWtT0.png,https://api-assets.clashofclans.com/badges/512/MKDWb2BV1gSGTb5mCcOLEsAbn3pj9kcP1zkQnBzWtT0.png,https://api-assets.clashofclans.com/badges/200/MKDWb2BV1gSGTb5mCcOLEsAbn3pj9kcP1zkQnBzWtT0.png
1621,#20UUVQGRJ,.:LadyLuck:.,150,5066,214,7,#RCU802L,Untamed Dragons,https://api-assets.clashofclans.com/badges/70/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png,https://api-assets.clashofclans.com/badges/512/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png,https://api-assets.clashofclans.com/badges/200/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png
1622,#YU0Q8J0R,ViPeR,147,5066,138,3,#9QGJRJ,templar knights,https://api-assets.clashofclans.com/badges/70/Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww.png,https://api-assets.clashofclans.com/badges/512/Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww.png,https://api-assets.clashofclans.com/badges/200/Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww.png
1623,#9GR90C8,alan,157,5066,179,13,#28JQ0YPY,EXAGERADOS,https://api-assets.clashofclans.com/badges/70/GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4.png,https://api-assets.clashofclans.com/badges/512/GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4.png,https://api-assets.clashofclans.com/badges/200/GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4.png
1624,#GRY2GPUG,shal,134,5066,157,7,#9299PPUV,ISRAEL-UNITED,https://api-assets.clashofclans.com/badges/70/785cxXU5e-ulxWoqSLeUEynsbsNm0dFTSlTNGinvFYs.png,https://api-assets.clashofclans.com/badges/512/785cxXU5e-ulxWoqSLeUEynsbsNm0dFTSlTNGinvFYs.png,https://api-assets.clashofclans.com/badges/200/785cxXU5e-ulxWoqSLeUEynsbsNm0dFTSlTNGinvFYs.png
1625,#YVUP0GR9,MTK,162,5066,222,4,#899J0LGJ,强将,https://api-assets.clashofclans.com/badges/70/pJs4owZfai8a92PC2i82Tv6ujLpEjmmYSX_DDn0BEgw.png,https://api-assets.clashofclans.com/badges/512/pJs4owZfai8a92PC2i82Tv6ujLpEjmmYSX_DDn0BEgw.png,https://api-assets.clashofclans.com/badges/200/pJs4owZfai8a92PC2i82Tv6ujLpEjmmYSX_DDn0BEgw.png
1626,#22CUR2UP,BAD MFER,159,5065,214,15,#99VPLY0Q,Yea Baby!!!!,https://api-assets.clashofclans.com/badges/70/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png,https://api-assets.clashofclans.com/badges/512/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png,https://api-assets.clashofclans.com/badges/200/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png
1627,#YCL9G0JP,TacKeHoa155,161,5065,81,12,0,0,0,0,0
1628,#8J8JVL9J,Dingleberry Pie,203,5065,118,8,#YRUYL22,Quantum's Web,https://api-assets.clashofclans.com/badges/70/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/512/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/200/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png
1629,#9QPGPQJ9,ベビー5,146,5065,200,1,#P802QPQG,神風 覇,https://api-assets.clashofclans.com/badges/70/xxgxQ7psaG0LhvfyfX4hH59EAcXx2tlxOAGkWV33WOs.png,https://api-assets.clashofclans.com/badges/512/xxgxQ7psaG0LhvfyfX4hH59EAcXx2tlxOAGkWV33WOs.png,https://api-assets.clashofclans.com/badges/200/xxgxQ7psaG0LhvfyfX4hH59EAcXx2tlxOAGkWV33WOs.png
1630,#URUVJ2J0,⚡️Lightning⚡️,141,5065,43,20,#PG9LCP9P,Lava Kings,https://api-assets.clashofclans.com/badges/70/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/512/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/200/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png
1631,#U9CQ08UR,海 哥哥,188,5065,282,11,#9028ULJY,【第九區】,https://api-assets.clashofclans.com/badges/70/JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s.png,https://api-assets.clashofclans.com/badges/512/JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s.png,https://api-assets.clashofclans.com/badges/200/JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s.png
1632,#LPLCPYQJ,༄༜ོ༼Prince༽༜ོ༄,155,5065,765,78,#8VG89ULY,IRAQ CHAMPIONS,https://api-assets.clashofclans.com/badges/70/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/512/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/200/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png
1633,#YJQYPCQV,MASOUD.A.SPINE,152,5065,234,9,#JRRGVJR,PERSIAN GULF,https://api-assets.clashofclans.com/badges/70/MKDWb2BV1gSGTb5mCcOLEsAbn3pj9kcP1zkQnBzWtT0.png,https://api-assets.clashofclans.com/badges/512/MKDWb2BV1gSGTb5mCcOLEsAbn3pj9kcP1zkQnBzWtT0.png,https://api-assets.clashofclans.com/badges/200/MKDWb2BV1gSGTb5mCcOLEsAbn3pj9kcP1zkQnBzWtT0.png
1634,#YQQYPVGV,To,167,5065,145,4,0,0,0,0,0
1635,#YG88VVQ8,Sir Anthony Lep,159,5065,131,3,#P99928LJ,ABN RANGERS,https://api-assets.clashofclans.com/badges/70/w-s_7qXZ4oqDt7XI1IE-n00hfUjU_Rf2637oidCywjk.png,https://api-assets.clashofclans.com/badges/512/w-s_7qXZ4oqDt7XI1IE-n00hfUjU_Rf2637oidCywjk.png,https://api-assets.clashofclans.com/badges/200/w-s_7qXZ4oqDt7XI1IE-n00hfUjU_Rf2637oidCywjk.png
1636,#GLJUUU9C,24 killer ASHU,157,5065,124,4,#CJLRL92,Pune ( India ),https://api-assets.clashofclans.com/badges/70/Szv2ioumdUSaJW7acDvRZnpAPpSqXikq4QuKnKvhO1U.png,https://api-assets.clashofclans.com/badges/512/Szv2ioumdUSaJW7acDvRZnpAPpSqXikq4QuKnKvhO1U.png,https://api-assets.clashofclans.com/badges/200/Szv2ioumdUSaJW7acDvRZnpAPpSqXikq4QuKnKvhO1U.png
1637,#YUQ0PC2G,kéké38,219,5065,151,9,#9GJGLRLG,MEGA FAMILY,https://api-assets.clashofclans.com/badges/70/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png,https://api-assets.clashofclans.com/badges/512/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png,https://api-assets.clashofclans.com/badges/200/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png
